"name",code,"parish_id"
"ACOKARA 'B'", 3,"ACOKARA"
"ACOKARA CENTRAL", 20,"ACOKARA"
"ACOKE", 4,"OLAROKWON"
"ACOKOGORO", 3,"AMII"
"ACOLAM", 3,"AWIODYEK"
"ACOLILARO", 4,"WANGLOBO"
"ACOMAI", 2,"ALERE"
"ACOMAIT", 1,"AMINITO"
"ACOME", 1,"ALELES"
"ACOMI", 2,"AKURILUBA"
"ACOMIA", 3,"KATETA"
"ACONE", 1,"OKWALONGWEN"
"ACONGA PE", 3,"ALANYI"
"ACONGWEN", 22,"APERIKIRA"
"ACONYOBO", 4,"ALANYI"
"ACOO NGOO", 2,"AMOYAI"
"ACOO PE WOOR", 2,"ALOLOLOLO"
"ACOOLWOR", 3,"TE-YAO"
"ACORI", 2,"ABALANG"
"ACORO", 1,"ACORO WARD"
"ACOROGWANG", 4,"ANGETTA"
"ACOROMO", 2,"AROMI"
"ACOTEDO", 4,"AGWINGIRI"
"ACOTO", 2,"OPETA"
"ACOTWINYAILEE", 4,"EASTERN WARD"
"ACOWA", 5,"CHELEKURA"
"ACUCU", 1,"NGARIAM"
"ACUGAODERO", 3,"OGWETE"
"ACUK", 3,"AMONONENO"
"ACUKERE", 2,"AMWOMA"
"ACUL", 1,"APARISA"
"ACUL-AWIC", 1,"OWINY"
"ACULA", 4,"ONGOCENG"
"ACULANDING", 2,"PAKIA"
"ACULBANYA", 4,"OGWANGACUMA"
"ACULBANYA WARD", 17,"OGWANGACUMA"
"ACULI DYANG", 2,"ADEL"
"ACUMA", 3,"DOKOLO"
"ACUMET", 1,"ATIIRA"
"ACUNA", 6,"AKURAO"
"ACUNG APENYI", 1,"ABELI"
"ACUNG KENA", 1,"AMURIA"
"ACUNGAPENYI", 2,"KACUNG"
"ACUNGI 'A'", 4,"ACUNGI"
"ACUNGI 'B'", 5,"ACUNGI"
"ACUNGKENA", 2,"ANYANGA B"
"ACUNGKENA A", 1,"OBER"
"ACUNGKENA B", 2,"OBER"
"ACUNGU LYEC 'A'", 6,"AKWIRIDIDI"
"ACUNGU LYEC 'B'", 7,"AKWIRIDIDI"
"ACUR", 3,"ABANY"
"ACURU", 4,"OKOCHO"
"ACURU ENGLAND", 1,"ADEMI"
"ACURU PAIBALO", 2,"ADEMI"
"ACURU SCHOOL", 3,"ADEMI"
"ACURUN", 2,"ABWOKODIA"
"ACUT", 1,"APIRE"
"ACUT 'A'", 6,"ACUT"
"ACUT 'B'", 7,"ACUT"
"ACUT - OMER", 1,"ROGO"
"ACUT AYIKI", 1,"AKERE"
"ACUT C", 28,"ACUT"
"ACUT KUMI", 1,"ADER"
"ACUT KUMU", 6,"ADWILA"
"ACUT OGENO", 1,"PAROKETO"
"ACUT OMER", 2,"LANYIRINYIRI"
"ACUT OMER A", 2,"WEST LAND WARD"
"ACUT OMER NORTH", 1,"WII GWENG"
"ACUT OMER SOUTH", 2,"WII GWENG"
"ACUT WEST", 2,"NGWERO"
"ACUTANENA", 2,"OCINI"
"ACUTANENA B", 14,"OCINI"
"ACUTCAMI A", 3,"MUNTU"
"ACUTCAMI B", 2,"KABANGALA"
"ACUTCAMI C", 10,"MUNTU"
"ACUTKUMU", 13,"OBER"
"ACUTOMER", 1,"KALUMU"
"ACUTYENG", 1,"LANENO-BER"
"ACWALI", 3,"SWAGERE"
"ACWAO", 1,"OMATOWEE"
"ACWAO 'A'", 1,"ACABA"
"ACWAO 'B'", 2,"ACABA"
"ACWAO A", 2,"OWINY"
"ACWAO B", 12,"OWINY"
"ACWARA - TERA", 4,"ACIMI"
"ACWE ANYIRA", 8,"AKWIRIDIDI"
"ACWER", 3,"ADWILA"
"ACWERA", 1,"PATEK"
"ACWERA FOREST", 1,"OLAGO"
"ACWERA ORIWO I", 1,"PACHAKA"
"ACWERA ORIWO II", 6,"PACHAKA"
"ACWIKO", 1,"OGONG"
"ACWILA", 1,"ODOON"
"ACWINYI", 1,"AKWANGA"
"ACWINYO", 2,"LAMINOCWIDA"
"ADABADABA", 4,"AMONOLOCO"
"ADACAR", 1,"ADACAR"
"ADAG ACAE", 3,"APURU"
"ADAG AMONE", 15,"LUKEE"
"ADAG ANII", 4,"APURU"
"ADAG AYELA", 4,"ABEDI"
"ADAG FITINA", 3,"MYENE"
"ADAG KOLO", 1,"AWACH"
"ADAG MINGO", 1,"ABALA"
"ADAG NYEKO", 4,"ARAMITA"
"ADAG WOO", 5,"ARAMITA"
"ADAG-ANYWAR", 14,"OKWERODOT"
"ADAGALUNYA", 2,"AKURA"
"ADAGAMONE", 4,"IGULI"
"ADAGANGALE", 4,"ABERIDWOGO"
"ADAGANGINYA", 3,"ABALODYANG"
"ADAGANI", 3,"ATONGTIDI"
"ADAGANI 'A'", 1,"IZIGWE"
"ADAGANI 'B'", 2,"IZIGWE"
"ADAGANI 'C'", 21,"ACEDE"
"ADAGANI A", 3,"PUNUATAR"
"ADAGANI B", 4,"PUNUATAR"
"ADAGANI T.C", 16,"IZIGWE"
"ADAGANII", 5,"ANYOMOLYEC"
"ADAGANII 'A'", 3,"ACEDE"
"ADAGANII 'B'", 1,"OLYET"
"ADAGANIKE", 3,"OTANGOCINGE"
"ADAGANWATA", 5,"ABUNGA"
"ADAGARIDA", 1,"BANGLADESH"
"ADAGATINGA", 7,"WANGLOBO"
"ADAGAUT", 13,"AKUCA"
"ADAGAWAKA", 1,"TE ADWONG"
"ADAGAWEA", 2,"ALER"
"ADAGAYELA", 1,"ANGWETANGWET"
"ADAGDEDE", 2,"AKWANGA"
"ADAGI", 2,"OTORO"
"ADAGKENE", 4,"TE-YAO"
"ADAGKOLO", 2,"KIKONDO"
"ADAGKOLO NORTH", 14,"AWACH"
"ADAGLAKO", 5,"AYABI"
"ADAGLEB", 4,"AWORI"
"ADAGNEKO", 3,"ANYANGA"
"ADAGNYEKO", 4,"ACANPII"
"ADAGOGEGA", 4,"ITUBARA"
"ADAGOGEGA B", 1,"ITUBARA"
"ADAGWOO", 3,"AUMI"
"ADAK", 1,"PUGWENYI"
"ADAK ''A''", 2,"OBANGA NGEO"
"ADAK ''B''", 3,"OBANGA NGEO"
"ADAK 'A'", 2,"TAROGALI"
"ADAK 'B'", 3,"TAROGALI"
"ADAK ATARO", 4,"LELAKOT"
"ADAK LELA", 1,"AGENGO"
"ADAK TEKULU", 1,"ATECE"
"ADAK TUMPILI", 12,"AGENGO"
"ADAKADA", 1,"NYANGILIA"
"ADAKIKWERI", 5,"ALONI"
"ADAKINGO", 1,"ACENLWORO"
"ADAKOBERIOT", 2,"OPELERE"
"ADAKOGIK", 3,"ANAMWANY"
"ADAKOGIK 'A'", 3,"ALYECJUK"
"ADAKOGIK 'B'", 4,"AGWICIRI"
"ADAKTARO", 3,"OPETA"
"ADAKUN", 1,"ADAKUN"
"ADAL", 1,"ADAL"
"ADALA", 13,"MUKURA"
"ADALAKA", 5,"AMBALA"
"ADAMAI", 16,"OCULOI"
"ADAMS", 1,"MUWEBWA WARD"
"ADAMU", 1,"KWAPA"
"ADANI", 3,"NGWERO"
"ADAPUR", 1,"APUUTON"
"ADARA", 1,"LABALA"
"ADARI A", 3,"OYENGEPERE"
"ADARI B", 4,"OYENGEPERE"
"ADAROKOT", 3,"OWINY"
"ADEA CENTRAL", 1,"ADEA"
"ADEA TRADING CENTRE", 5,"ADEA"
"ADEA WEST", 6,"ADEA"
"ADEBE", 2,"KAMDINI"
"ADEBE DUMU", 2,"AMUKUGUNGU"
"ADEDI", 3,"ACOTO"
"ADEG ARONYA", 1,"OTUMPILI"
"ADEGDIC", 21,"OGOLE"
"ADEGKOLO", 1,"AGAGO CENTRAL WARD"
"ADEIRA", 3,"PAYERA"
"ADEK KWOK", 3,"AKURILUBA"
"ADEKIRWAI", 2,"ABUKAMOLA"
"ADEKIS", 1,"KACHABOI"
"ADEKNINO", 2,"ADWOA"
"ADEKOKWOK", 1,"KAL"
"ADEKTAR", 2,"AMUN"
"ADELOKOK", 1,"OMITO"
"ADELU", 1,"MICHU"
"ADEM", 1,"ADEM"
"ADEMI KEYO", 4,"ADEMI"
"ADENGAWIC", 5,"LELAKOT"
"ADEPANARIO", 2,"ASAMUK"
"ADEPAR", 2,"ANGOLEBWAL"
"ADEPI", 2,"IRUKO"
"ADER", 2,"OMITO"
"ADEREMA", 2,"KWAPA"
"ADERO", 4,"ANAMIDO"
"ADEROLONGO", 2,"AKALI"
"ADERUN", 1,"ASINGE"
"ADETA", 13,"AMINITO"
"ADEYE", 1,"BUNG"
"ADHI", 1,"IDRIMARI"
"ADHINGI", 4,"JUPADINDO"
"ADIBA", 1,"MULUMBE"
"ADIBADI", 4,"BAR-AKALO"
"ADIBU", 1,"MEDENGA"
"ADIBU DRAJIBU", 1,"ADRAA"
"ADICUNY", 8,"AKOLODONG"
"ADIDI CENTRAL", 1,"ADIDI"
"ADIDIKGWENO A", 2,"BOKE"
"ADIDIKGWENO B", 1,"BOKE"
"ADIDING", 2,"KADUNGULU"
"ADIDIT", 1,"OLELA"
"ADIE", 1,"KADIE"
"ADII BOR B", 6,"AYABI"
"ADIL", 1,"KAMUDA"
"ADILEBI", 4,"OGUR"
"ADILI 'A'", 6,"LELAKOT"
"ADILI 'B'", 7,"LELAKOT"
"ADIM", 3,"AMOILELA"
"ADIMI", 5,"ATINKOK"
"ADIMINI", 2,"MUNDRU"
"ADING 'A'", 5,"AMAI"
"ADING 'B'", 6,"AMAI"
"ADING A", 4,"APENYANG"
"ADING B", 3,"APENYANG"
"ADINGA A", 2,"LAKWOR"
"ADINGA B", 24,"LAKWOR"
"ADINGDONG", 1,"INOMO"
"ADIO CAI", 1,"LOMOI"
"ADIOCAI", 1,"BARLYECH"
"ADIP", 1,"AYIRA"
"ADIPALA", 1,"AKALALE"
"ADIPALA AGULE", 2,"OPUURE"
"ADIR", 4,"KIDILANI"
"ADIRIA", 1,"OKUVU"
"ADISA", 3,"KASATU (ANGABA)"
"ADISABABA", 13,"DURE"
"ADIT", 2,"ATEGO"
"ADIT-AWURU B", 1,"OGWANGAPUR"
"ADITA", 2,"AKUROLANGO"
"ADITA A", 3,"AROMI"
"ADITA B", 5,"AROMI"
"ADITAURO", 3,"OKWOR"
"ADITAURU A", 3,"OGWANGAPUR"
"ADITETAU", 2,"AMASENIKO"
"ADJUMANI", 1,"OMBAVU"
"ADMINISTRATION", 1,"BUTTA WARD"
"ADODO", 4,"OMWONYLEE"
"ADODOI", 1,"KAMACHA"
"ADODOI CENTRAL", 10,"ACOWA"
"ADODOI EAST", 2,"ACOWA"
"ADODOI WEST", 3,"ACOWA"
"ADOG MON MIO", 4,"AROMI"
"ADOG-MON-MIO", 8,"OKWERODOT"
"ADOGMACI", 1,"GOTOJWANG"
"ADOGMONMIO", 5,"ADWONG-OWOR"
"ADOGRAO", 2,"ALIDO"
"ADOK", 1,"ORYAMO"
"ADOK 'A'", 1,"ILEE"
"ADOK 'B'", 4,"BARODILO"
"ADOK 'C'", 2,"ILEE"
"ADOKAR", 1,"AJELUK"
"ADOKINGEI", 7,"APALA"
"ADOKOBOI", 6,"ALONI"
"ADOKU", 2,"OSUGURO"
"ADOLA", 2,"ADOLA"
"ADOLOGO", 1,"ALIRIBU"
"ADOM", 4,"ANYANGA"
"ADOMA", 4,"ANYANGA B"
"ADOMA ATIDI", 5,"ANYANGA B"
"ADOMAATIDI", 1,"ANYANGA"
"ADOME", 8,"AMUCU"
"ADOMI A", 4,"OGWANGAPUR"
"ADOMI B", 5,"OGWANGAPUR"
"ADON", 3,"ABELA"
"ADON B", 23,"ABELA"
"ADONG", 2,"OLEKAT"
"ADONG KENA CENTRAL", 1,"PARWECH"
"ADONG KENA WEST", 2,"PARWECH"
"ADONGI 'A'", 3,"ABONGOATIN"
"ADONGI 'B'", 4,"ABONGOATIN"
"ADONGI DYANG", 2,"WALELA"
"ADONGORO A", 1,"ADONGORO WARD"
"ADONGORO B", 2,"ADONGORO WARD"
"ADONGORO C", 3,"ADONGORO WARD"
"ADONGU", 2,"ANGOL"
"ADONYO", 6,"ABANGOIMANY"
"ADOO", 3,"WII GWENG"
"ADOVU", 1,"PAMVARA"
"ADRA", 1,"PAJUR"
"ADRAA", 2,"ADRAA"
"ADRAKA", 2,"ANYAVU"
"ADRAMAZIGA", 1,"LOBULE"
"ADRAVU", 1,"WANDI"
"ADRAVU EAST", 1,"EZUKU"
"ADRAVU WEST", 2,"EZUKU"
"ADRIBU", 1,"BAITO"
"ADRIJO", 1,"ONAI"
"ADRIKO", 1,"KENYA"
"ADRIVU", 2,"ECEKO"
"ADRO-OCE", 1,"ANYARA"
"ADROYI", 2,"EWADRI"
"ADRUAZIKU", 1,"GIMERE"
"ADU", 4,"AMBALA"
"ADU ODYEK", 4,"AUMI"
"ADUA", 1,"MANAGO"
"ADUAFE A", 2,"GBULUKUATUNI"
"ADUAFE B", 1,"GBULUKUATUNI"
"ADUARAMUKUNY", 4,"LOMUNO"
"ADUDUL A", 4,"APAPAI"
"ADUDUL B", 3,"OUSIA"
"ADUK", 3,"BARRIO"
"ADUKA", 1,"OSEERA"
"ADUKA A", 2,"OCOCIA"
"ADUKA B", 11,"OCOCIA"
"ADUKADU", 3,"PAMINYA UPPER"
"ADUKAIT", 1,"OKORITOK"
"ADUKE", 8,"OTKWACH"
"ADUKU", 2,"OLILO"
"ADUKU S.S.S.", 1,"TEDUKA WARD"
"ADUKU TOWNSHIP", 14,"TEDUKA WARD"
"ADUKULE", 2,"KAPELEBYONG"
"ADUKULOTONG", 4,"EASTERN WARD"
"ADUKUT", 10,"KADUNGULU"
"ADUL", 1,"ADUL"
"ADULA A", 2,"TEBOKE"
"ADULA B", 11,"TEBOKE"
"ADULA EAST", 5,"WII GWENG"
"ADULA WEST", 4,"WII GWENG"
"ADULEI", 5,"NAKWANGA"
"ADUM", 1,"CHAKWARA"
"ADUMAI", 14,"NYALAKOT"
"ADUMARA", 3,"AMOYAI"
"ADUMI S.S.", 2,"ANYARA"
"ADUMINI", 2,"NICU"
"ADUNDU", 1,"NYAKAGEI"
"ADUNGA", 1,"AYAMO"
"ADUNGO", 2,"LABIRA"
"ADUNGULE", 2,"LURUJO"
"ADUNGULU", 1,"KEELIM"
"ADUNI", 1,"AKETO"
"ADUNU CENTRAL", 1,"ORET WARD"
"ADUNU ORIGINAL", 3,"ORET WARD"
"ADUNU WEST", 2,"ORET WARD"
"ADUOFE", 9,"OMGBOKOLO"
"ADUPA", 4,"ALEBTONG"
"ADUPI", 1,"LUBA"
"ADUR", 4,"ATING"
"ADURU", 4,"IWAL"
"ADURUKOI", 8,"USUK"
"ADURUSO", 1,"ROGA"
"ADUTA", 3,"ALARO"
"ADUU", 5,"OGUR"
"ADUUODYEK", 5,"OYENGEPERE"
"ADUWA", 1,"YADA"
"ADWALA", 4,"ADONYIMO"
"ADWAR", 3,"ATEK"
"ADWARI", 6,"NGWERO"
"ADWEI", 2,"ARWOTNGO"
"ADWEK", 6,"OKWALOAMARA"
"ADWEKBER", 6,"ADWONG-OWOR"
"ADWENYI", 3,"KADUNGULU"
"ADWIL", 6,"ATIGOLWOK"
"ADWILA", 5,"BAR-AKALO"
"ADWIR", 6,"BAR-AKALO"
"ADWIRPIDA", 3,"BARODUGU WARD"
"ADWOA", 3,"ADWOA"
"ADWOG INWONGA", 10,"ALEKA"
"ADWOGOFUA", 1,"PAKOLO"
"ADWOGONONO", 3,"ABURCERO"
"ADWONG DOKINYOM A", 3,"OKWONGODUL"
"ADWONG DOKINYOM B", 1,"OKWONGODUL"
"ADWONG GER", 5,"ADWILA"
"ADWONG IBUTO", 4,"BARODUGU WARD"
"ADWONG OWIRI", 4,"ATONGTIDI"
"ADWONG PURMOT", 6,"ANYITI"
"ADWONGKENE", 6,"OCOKOBER"
"ADWONGMOM A", 3,"AGONG"
"ADWONGMOM B", 1,"AGONG"
"ADWONGOKUN", 5,"KIDILANI"
"ADWONGOLANA", 1,"ATERO"
"ADWONGOTINGO", 3,"ANGIC"
"ADWONGOWOR", 4,"ADAGNYEKO"
"ADWOYE", 1,"ALUTI"
"ADYAKABANYA", 3,"BANYA"
"ADYANG", 11,"WESTERN WARD"
"ADYANG A", 4,"TEBOKE"
"ADYANG B", 12,"TEBOKE"
"ADYANG KITUME", 16,"ODONGKIWINYO"
"ADYANG KITUME EAST", 1,"ODONGKIWINYO"
"ADYANG MIT", 4,"AGIKDAK"
"ADYANG ODEO", 8,"ANYWALI"
"ADYANG OKET", 5,"ABALODYANG"
"ADYANG OPIRO 'A'", 3,"APACH"
"ADYANG OPIRO 'B'", 4,"APACH"
"ADYANGLIM", 7,"ANYITI"
"ADYANGLIT", 1,"ABARLER"
"ADYANGMONO", 2,"ADEROLONGO"
"ADYANGOBARU", 5,"AKONGOMIT"
"ADYANGODEO", 4,"AMII"
"ADYANGOGWEO", 7,"OGUR"
"ADYANGOPIRO", 1,"AMUCA"
"ADYANGOTO 'A'", 6,"ARIDI"
"ADYANGOTO 'B'", 7,"ARIDI"
"ADYANGOWEE", 7,"ABANGOIMANY"
"ADYEBA", 2,"ROGO"
"ADYEDA", 2,"ADYEDA"
"ADYEDA B", 16,"ADYEDA"
"ADYEDA FARM", 3,"ACANPII"
"ADYEDA IMALO", 4,"ADYEDA"
"ADYEDA T.C", 2,"TEDUKA WARD"
"ADYEE", 1,"LAMIT"
"ADYEGI", 3,"CHEGERE"
"ADYEGI 'A'", 3,"ILEE"
"ADYEGI 'B'", 4,"ILEE"
"ADYEGI 'C'", 5,"ILEE"
"ADYEGI D", 10,"ILEE"
"ADYEL", 12,"ONYAKEDE"
"ADYEL A", 4,"APALA"
"ADYEL B", 23,"APALA"
"ADYEL ODEO", 6,"OKWERODOT"
"ADYELI", 2,"ANGWENYA"
"ADYELODEO", 2,"ODYEDO"
"ADYELOMWODO", 6,"OTKWACH"
"ADYELOPOO", 5,"BAR"
"ADYELOWANG", 4,"ALWOROCENG"
"ADYELOWANGO", 13,"AKOR"
"ADYENG T.C", 22,"AJERIJERI"
"ADYERA KONYA", 3,"OKEE"
"ADYERE", 5,"ACUTKUMU"
"ADYEREMAM", 7,"ANGOLTOK"
"AELENYANG", 2,"ALIAKAMER"
"AELI", 30,"AKOBI"
"AERO NYERO", 9,"ANYWALI"
"AERONYERO", 13,"ABUR"
"AFERE", 1,"FOREST WARD"
"AFFA", 1,"PENA"
"AFODHA", 2,"GANDA"
"AFOJI", 1,"LOGOBA"
"AFOYOPAYONDARA", 1,"PATEK"
"AFOYOPAYONDARA WEST", 5,"PATEK"
"AFRICA", 8,"ABELA"
"AFRICA HALL", 1,"MULUKA III"
"AFRICA KONA", 4,"OGWETE"
"AFRICAN QUARTERS", 2,"LUKUTUA WARD"
"AFRICAN VILLAGE", 3,"WEST LAND WARD B"
"AFUKAFU", 3,"PANGIETH"
"AFULAO", 2,"OMUA LOWER"
"AFUTHE", 1,"LORR CENTRAL"
"AFWODHA", 2,"LENDU"
"AFYA", 11,"NAMABASA"
"AGAATA", 2,"AMONEKAKINEI"
"AGADI", 3,"ALIDO"
"AGAJA", 4,"OCULOI"
"AGAK", 5,"ARWOT-OMITO"
"AGALI", 2,"AYAGO"
"AGALI ""A""", 1,"BURLOBO"
"AGALI 'A'", 4,"ABALA"
"AGALI 'B'", 1,"AYAGO"
"AGALIAWAMU", 2,"NALUWOLI"
"AGALIBU", 4,"ANYARA"
"AGALIBU A", 3,"LABIRA"
"AGALIBU B", 5,"LABIRA"
"AGALO", 3,"ABWONG"
"AGALYAWAMU", 7,"KYEEYA"
"AGAM-ABOK", 1,"KABALKWERU"
"AGAMA", 11,"AGORA"
"AGAMO WELO", 4,"ACANPII"
"AGAMORWOT", 5,"ANGETTA"
"AGAMOTIC", 2,"CHAKWARA"
"AGANGA", 3,"AGANGA"
"AGANYI", 1,"OLYEKO"
"AGARIA ISLAND", 1,"AGARIA"
"AGAROKATO", 3,"ABUNGA"
"AGARUKU", 1,"VURRA"
"AGATII", 1,"LUZIRA"
"AGAVU", 1,"TURU"
"AGAVUA", 2,"VURRA"
"AGAWA", 1,"ABANGA"
"AGAYA", 3,"AGIRIGIROI"
"AGBANDIRU", 1,"GAMBA"
"AGBUAYA", 1,"AJIA"
"AGBULU", 1,"YABIAVOKO"
"AGEA", 6,"AGWAR"
"AGEBO 'A'", 1,"AMUDA"
"AGEBO 'B'", 2,"AMUDA"
"AGEE", 6,"AGOGA"
"AGEGELELA", 2,"AGEGE"
"AGELI LYEC", 23,"APUA"
"AGENEGERE", 6,"ABALODYANG"
"AGENGA", 2,"ANYOMOREM"
"AGENGI", 1,"AKOL"
"AGENGI 'A'", 3,"ACABA"
"AGENGI 'B'", 4,"ACABA"
"AGENGO", 1,"CANA"
"AGENGO A", 4,"ALUTKOT"
"AGENGO B", 5,"ALUTKOT"
"AGENI A", 1,"AGENI"
"AGENI B", 2,"AGENI"
"AGENO", 2,"MBARO WEST"
"AGENO OBANGA", 4,"ATOMORO"
"AGENORWOT", 2,"MUNTU"
"AGERA", 11,"AKAKA"
"AGEREGER", 2,"ANGISA"
"AGEREGER - KUJU", 12,"WILA"
"AGEREGER - WILLA", 2,"WILA"
"AGERI", 3,"AKALI"
"AGERINONO", 2,"AGWICIRI"
"AGERIWANG", 3,"OLILO"
"AGEROKET A", 2,"ANGWETA"
"AGEROKET B", 3,"ANGWETA"
"AGEUTU", 10,"APEDURU"
"AGGE", 1,"NAWIRE"
"AGGREY", 1,"NDEEBA"
"AGHEE", 16,"MWELO"
"AGIDA", 7,"AGWAR"
"AGIDRII", 3,"OMBACHI"
"AGII T/C", 4,"OMBACHI"
"AGIK DAK", 5,"ATANA"
"AGIKDAK", 5,"AGIKDAK"
"AGIKI AGENGO", 11,"ADEMI"
"AGIKI LANGO", 1,"KITENY"
"AGIKTUKO", 4,"ANANGOGWEC"
"AGILE", 1,"AREMO"
"AGINYI", 2,"AJOK"
"AGIP", 1,"KIBULI"
"AGIP AREA", 1,"CENTRAL WARD"
"AGIP CELL", 1,"CENTRAL WARD"
"AGIPET", 10,"OPUURE"
"AGIRA", 1,"NDAVU"
"AGIRET", 3,"ALENGO"
"AGIRIGIROI", 1,"AGIRIGIROI"
"AGIRITOM", 1,"KAMENU"
"AGMBARU", 1,"AYIPE"
"AGOA", 12,"EASTERN WARD"
"AGOBA", 4,"AGULURUDE"
"AGOBA A", 3,"ORUPO"
"AGOBA B", 4,"ORUPO"
"AGOBA T.C", 31,"ORUPO"
"AGOBI-LULU", 2,"RENDA"
"AGODOA", 1,"NYAJO"
"AGOGA", 5,"ALWOROCENG"
"AGOGOMIT", 1,"AJESA"
"AGOJO", 1,"AGOJO"
"AGOJO/NYANIMACI", 2,"UNNA"
"AGOL", 3,"OLYET"
"AGOLA", 9,"KATETA"
"AGOLA A", 5,"KIDERA"
"AGOLA B", 1,"KIDERA"
"AGOLITOM", 1,"KALENGO"
"AGOLLA", 17,"KAYORO"
"AGOLOOWELLO", 3,"AMORIGOGA"
"AGOLOTO A", 4,"KAYORO"
"AGOLOTO B", 5,"KAYORO"
"AGOLOWELO", 5,"ATONGTIDI"
"AGOLOWORO", 2,"ANEPMOROTO"
"AGOMA", 3,"AMUGE"
"AGOMI", 6,"ALUTKOT"
"AGONDA", 1,"PAMORA LOWER"
"AGONG", 2,"ABOKO"
"AGONG A", 5,"AGONG"
"AGONG B", 2,"AGONG"
"AGONGA", 2,"OGOLAI"
"AGONGA A", 1,"AGONGA"
"AGONGA B", 2,"AGONGA"
"AGONGET", 10,"KALAIT"
"AGONYI", 5,"ATOMORO"
"AGONYO I", 1,"KIDETOK"
"AGONYO II", 2,"KIDETOK"
"AGORA", 1,"LOLWA"
"AGORAITA", 1,"MAWERO"
"AGORAKU", 1,"PAJAMA"
"AGORE EAST", 2,"PALEI WEST WARD"
"AGORE WEST", 4,"PALEI WEST WARD"
"AGORI", 1,"IGULI"
"AGORIKOCH", 3,"OGOLAI"
"AGORO", 1,"LABWORUMOR"
"AGORO CENTRAL", 3,"TENGE"
"AGORO DEM", 1,"KAL"
"AGORO KUMOLO", 5,"TENGE"
"AGORO TOKODO", 6,"TENGE"
"AGOROMIN", 2,"LOLWA"
"AGOROMIN CITY", 3,"LOLWA"
"AGOROVU", 1,"ELEKU"
"AGOROVU A", 1,"OREKU"
"AGOROVU B", 1,"ROBU"
"AGOSUSU", 5,"OPENZINZI"
"AGOTAGOT", 1,"PUGODA EAST"
"AGOYI", 14,"OZOO"
"AGRIKACA", 1,"LAKWA"
"AGRO WARD", 3,"ABULI"
"AGU", 1,"AGU"
"AGU NORTH", 1,"PUMIT"
"AGU SOUTH", 2,"PUMIT"
"AGUBI", 3,"ANGWENYA"
"AGUDA", 3,"POKWERO"
"AGUGA 'A'", 5,"AGULURUDE"
"AGUGA 'B'", 6,"AGULURUDE"
"AGUGWE", 1,"EREMI"
"AGULA", 2,"ADWOKI"
"AGULA A", 1,"BURA"
"AGULA B", 2,"BURA"
"AGULA LOBOYOKO A", 1,"LOPULINGI"
"AGULA LOBOYOKO B", 2,"LOPULINGI"
"AGULA ODICIRI", 3,"LOPULINGI"
"AGULE", 1,"ATAPAR"
"AGULE A", 2,"OLELAI"
"AGULE ANGOLOL", 1,"OPOPONGO"
"AGULE B", 3,"OLELAI"
"AGULE I", 3,"AMUSIA"
"AGULE II", 4,"AMUSIA"
"AGULERUKA", 10,"ROGOM"
"AGULET", 3,"OSWAPAI WARD"
"AGULU", 1,"EASTERN WARD"
"AGULUA", 1,"ARARA"
"AGULUBU", 1,"LUVU"
"AGULUDIA", 3,"KIKONDO"
"AGULUKURE", 2,"AYAMO"
"AGULURUDE", 7,"ANGOM"
"AGULUTWOO", 5,"ALEBERE"
"AGUM WII GWENG", 1,"PUKOR"
"AGUMALOB", 5,"WERA"
"AGUMIT", 2,"MWELO"
"AGUN", 12,"KULAKA"
"AGUNG", 1,"ANGAYA"
"AGUNGU", 6,"ACUTKUMU"
"AGUNGU ARAC", 4,"ATEK"
"AGUNYA", 2,"ONGANY"
"AGUNYI", 3,"OYEYO"
"AGURE", 2,"OSOYE"
"AGURI", 4,"ALIDO"
"AGURI 'A'", 4,"AKALI"
"AGURI 'B'", 5,"AKALI"
"AGURIGUR", 2,"ALELES"
"AGUROI", 3,"AGORA"
"AGUROWANYA", 1,"BOROBORO EAST"
"AGURU", 1,"OCEBU"
"AGURUR", 1,"POKOR"
"AGURUR I", 1,"AGURUR"
"AGURUR II", 1,"KIBALE"
"AGURURU", 1,"KAGOLI"
"AGURURU AI", 1,"AGURURU A"
"AGURURU AII", 2,"AGURURU A"
"AGURURU AIII", 3,"AGURURU A"
"AGURURU BI", 1,"AGURURU B"
"AGURURU BII", 2,"AGURURU B"
"AGURURU BIII", 3,"AGURURU B"
"AGUU EAST", 2,"AKUM"
"AGUU WEST", 10,"AKUM"
"AGUURUT", 1,"AGUURUT"
"AGUWA", 1,"LOCOMGBO"
"AGUYA", 1,"AKIDE"
"AGUYAGUYA", 2,"OMARIAI"
"AGUYAI", 2,"APARISA"
"AGWA", 4,"ABULI"
"AGWA 'A'", 3,"ATULE"
"AGWA 'B'", 4,"ATULE"
"AGWANJUA", 4,"AWELU"
"AGWAR", 8,"AGWAR"
"AGWARA", 4,"DOKOLO"
"AGWARI", 2,"GEM"
"AGWATA", 3,"CUBU"
"AGWATA EAST", 7,"CUBU"
"AGWATA TEK", 5,"APACH"
"AGWATA-ATIDI", 3,"AMUDA"
"AGWATACWAO", 4,"OLYET"
"AGWAYA", 12,"OYOMAI"
"AGWAYO", 4,"ABENYO"
"AGWEA", 4,"ABUR"
"AGWECHI UPPER", 7,"PACHAKA"
"AGWEDE", 11,"ITUBARA"
"AGWEDOLA", 5,"ABANYA"
"AGWEDOLA T.C", 28,"ALONI"
"AGWEE", 1,"AGWEE"
